,duration,id,sentences,timestamps
2,135.35,v_MbCAiWBhAjo, The lemons are scraped back and forth against a metal food grater to get the zest off of them leaving the skin of the lemon in a bowl.,"[26.39, 39.93]"
3,135.35,v_MbCAiWBhAjo," Water is added into a saucepan along with sugar, and then the lemon zest that was extracted with the metal shredder is added to the water as well.","[39.93, 64.97]"
4,135.35,v_MbCAiWBhAjo, The lemons are cut and juiced over a glass bowl and then the juice is poured through a strainer along with the sugar water with zest that was previously mixed in the saucepan.,"[64.97, 92.04]"
5,135.35,v_MbCAiWBhAjo, The mixture is stirred with added water and ice is then added.,"[92.04, 135.35]"
0,235.34,v_ybcStSlBGPc,A lighted jack-o-lantern comes into focus.,"[0, 4.71]"
1,235.34,v_ybcStSlBGPc, The jack-o-lantern moves towards the camera.,"[4.71, 7.06]"
2,235.34,v_ybcStSlBGPc, A young woman is talking very animatedly in front of a white wall.,"[7.06, 24.71]"
3,235.34,v_ybcStSlBGPc, The woman holds a small pumpkin in her hand while talking.,"[24.71, 35.3]"
4,235.34,v_ybcStSlBGPc, The woman holds up a piece of paper with some stickers on it.,"[35.3, 42.36]"
5,235.34,v_ybcStSlBGPc, The pumpkin is seen moving on it's own on a table with a black tablecloth.,"[42.36, 48.24]"
6,235.34,v_ybcStSlBGPc, The pumpkin spins around showing some cartoon faces.,"[48.24, 49.42]"
7,235.34,v_ybcStSlBGPc, An animation of a knife stabs the pumpkin and a cat runs back and forth next to the table.,"[49.42, 55.3]"
8,235.34,v_ybcStSlBGPc," The pumpkin is replaced with other objects one at a time, a knife, a spoon, a candle, etc.","[55.3, 62.36]"
9,235.34,v_ybcStSlBGPc, The woman is wearing a sticker of a mustache on her face and draws on the small pumpkin with a black felt pen.,"[62.36, 76.48]"
10,235.34,v_ybcStSlBGPc, The woman holds a knife and begins carving the pumpkin along the lines she drew.,"[76.48, 91.78]"
11,235.34,v_ybcStSlBGPc, The woman scoops out the pumpkin seeds with a spoon and puts the seeds in a Halloween themed paper cup.,"[91.78, 108.25]"
12,235.34,v_ybcStSlBGPc, The woman continues carving the face of the pumpkin to turn it into a jack-o-lantern.,"[108.25, 142.38]"
13,235.34,v_ybcStSlBGPc, The woman cleans up the face of the jack-o-lantern with a towel and places the top with the stem back on.,"[142.38, 152.97]"
14,235.34,v_ybcStSlBGPc, The woman places the candle inside the jack-o-lantern.,"[152.97, 174.15]"
15,235.34,v_ybcStSlBGPc, The woman flicks on a disposable lighter.,"[174.15, 175.32]"
16,235.34,v_ybcStSlBGPc, The lighted jack-o-lantern is seen once again moving on it's own on the black table.,"[175.32, 182.38]"
17,235.34,v_ybcStSlBGPc," The video ends and shows a split screen with samples from three other videos the woman has made, with a ""Subscribe"" button in the middle.","[182.38, 235.34]"
0,52.39,v_zDBpa2miW8A,An intro starts entitled how to cut the grass.,"[0, 3.93]"
1,52.39,v_zDBpa2miW8A, A man walks out wearing funny attire and showing off to the camera with a lawn mower.,"[4.19, 18.86]"
2,52.39,v_zDBpa2miW8A, The man then walks around and blows the leaves off still wearing the funny outfit.,"[21.74, 45.57]"
0,122.82,v_3HUvtWSu4mA,A person's hands are seen clipping the nails of a cat while the cat struggles a bit.,"[0, 54.04]"
1,122.82,v_3HUvtWSu4mA, More shots of her clipping the cat are shown and at one point he moves and she grabs him by the neck.,"[37.46, 121.6]"
0,89.72,v_xywGFiZ0hqs,In introduction with show title and website is seen.,"[0, 20.19]"
1,89.72,v_xywGFiZ0hqs, A woman stands in bathroom and then places a contact lens into her eye.,"[20.19, 51.59]"
2,89.72,v_xywGFiZ0hqs, The woman then takes the contact lens back out of her eye.,"[54.28, 69.98]"
3,89.72,v_xywGFiZ0hqs, The woman shows a pair of tweezers and uses them to take the contact out of her eye instead.,"[75.37, 88.82]"
0,189.89,v_NiaE7amNW7s,A young female gymnast wearing red prepares for her balance beam routine in the Olympics.,"[0, 5.7]"
1,189.89,v_NiaE7amNW7s, The female gymnast runs to the springboard and jumps from it to the balance beam.,"[5.7, 8.55]"
2,189.89,v_NiaE7amNW7s, The female gymnast then does her tumbling routine on the balance beam while commentators explain what she is doing and how difficult it is.,"[0, 84.5]"
3,189.89,v_NiaE7amNW7s, A huge crowd watches and cheers the gymnast on.,"[0, 81.65]"
4,189.89,v_NiaE7amNW7s, An Asian man walks to the balance beam and pulls the springboard away from the beam.,"[7.6, 13.29]"
5,189.89,v_NiaE7amNW7s, The gymnast performs a difficult tumbling sequence and the crowd cheers louder than before.,"[28.48, 30.38]"
6,189.89,v_NiaE7amNW7s, People in the crowd that is watching the gymnast enter the gym and find seats while others stand up and exit the gym.,"[13.29, 83.55]"
7,189.89,v_NiaE7amNW7s, Another female gymnast walks past the balance beam in the background.,"[37.03, 38.93]"
8,189.89,v_NiaE7amNW7s, The female gymnast prepares for her dismount.,"[85.45, 87.35]"
9,189.89,v_NiaE7amNW7s, The female gymnast runs and completes a tumbling sequence to exit the balance beam.,"[87.35, 90.2]"
10,189.89,v_NiaE7amNW7s, The female gymnast lands perfectly and throws her arms straight up in the air with a huge smile on her face Other gymnasts in the background watch and clap.,"[90.2, 92.1]"
11,189.89,v_NiaE7amNW7s, A large group of photographers watch and take photographs of the gymnast.,"[89.25, 92.1]"
12,189.89,v_NiaE7amNW7s, The gymnast waves while spinning in a circle and then runs to the side of the gym floor.,"[93.05, 95.9]"
13,189.89,v_NiaE7amNW7s, Three Asian gymnasts in yellow watch and clap without smiling.,"[95.9, 100.64]"
14,189.89,v_NiaE7amNW7s, The gymnast in red hugs and talks to her other teammates and her coach while several photographers take photos of her.,"[101.59, 117.73]"
15,189.89,v_NiaE7amNW7s, The commentators replay several of the gymnasts more difficult tumbling sequences and her dismount in slow motion while explaining what she is doing.,"[119.63, 159.51]"
16,189.89,v_NiaE7amNW7s, The female gymnast hugs another coach and another one of her teammates while a man films them with a large camera.,"[162.36, 167.11]"
17,189.89,v_NiaE7amNW7s, All of the gymnasts on the United States team and their coaches walk through the gym while the crowd cheers very loudly.,"[169, 182.3]"
18,189.89,v_NiaE7amNW7s, Several gymnasts from other teams also walk past.,"[179.45, 187.04]"
19,189.89,v_NiaE7amNW7s, The female gymnast talks with her team while waiting for her score to be displayed.,"[184.2, 189.89]"
0,103.19,v_KvscV2XxyTE,Gymnast Micah Ross mounts the balance beam before a celebrated audience as the crowd cheers and shouts her name.,"[0, 16.51]"
1,103.19,v_KvscV2XxyTE," Her routine begins with a flip, split, and summersault.","[16.51, 29.93]"
2,103.19,v_KvscV2XxyTE, She then performs two backwards flips and a pirouette.,"[32.5, 46.44]"
3,103.19,v_KvscV2XxyTE, A forward flip and jump follows along with a sideways flip.,"[58.3, 63.98]"
4,103.19,v_KvscV2XxyTE," After briefly wobbling on the bar, Micah regains her composure and performs a forward summersault.","[64.49, 90.29]"
5,103.19,v_KvscV2XxyTE, Ross successfully dismounts with a double flip to the applause of the audience.,"[91.32, 103.19]"
0,146.24,v_3N1tbv5Z6Kk,A man in tuxedo and woman in party dress dance the tango in a ballroom surrounded by crowd in chairs during performance.,"[0, 140.39]"
1,146.24,v_3N1tbv5Z6Kk, The crowd cheers at the end and claps hands.,"[140.39, 146.24]"
0,174.29,v_3l7quTy4c2s,A cheerleader girl stands in the grass.,"[0, 7.84]"
1,174.29,v_3l7quTy4c2s, A young man wearing baseball hat greats her with a pie tin and jokes with her.,"[4.36, 7.84]"
2,174.29,v_3l7quTy4c2s, The man pushes a pie tin in the girls face as a joke getting her very messy.,"[7.84, 15.69]"
3,174.29,v_3l7quTy4c2s, A girl in gymnastics class does tumbling down a red mat with team looking on.,"[19.17, 25.27]"
4,174.29,v_3l7quTy4c2s, A woman cheerleader boxes with a mascot during a football game.,"[27.89, 30.5]"
5,174.29,v_3l7quTy4c2s, The mascot engulfs the girl and pulls her into his uniform.,"[29.63, 34.86]"
6,174.29,v_3l7quTy4c2s, A cheer leading group comes together in a circle holding hands and flip team members when one falls to the ground.,"[35.73, 40.96]"
7,174.29,v_3l7quTy4c2s, A group of cheerleaders in black to back flips on a track of football field.,"[41.83, 52.29]"
8,174.29,v_3l7quTy4c2s, A group of girls hoist up[ a teammate to do a human pyramid.,"[53.16, 66.23]"
9,174.29,v_3l7quTy4c2s, The teammate falls to the ground and lands on top of others.,"[67.1, 74.07]"
10,174.29,v_3l7quTy4c2s, A man in Hawaiian shirt sets up a trampoline during a basketball competition.,"[74.94, 79.3]"
11,174.29,v_3l7quTy4c2s, A group of cheerleaders hold up a woman together in front of the trampoline.,"[79.3, 91.5]"
12,174.29,v_3l7quTy4c2s, The man comes back running and jumps on the trampoline but knocks the girl over while performing his stunt.,"[91.5, 99.34]"
13,174.29,v_3l7quTy4c2s, A group of cheerleaders in red do somersaults on the field when one falls down.,"[99.34, 107.19]"
14,174.29,v_3l7quTy4c2s, A cheerleader girl in black does a back hand spring and falls to the ground.,"[105.44, 108.93]"
15,174.29,v_3l7quTy4c2s, A group of cheerleaders dance together with pom poms.,"[108.93, 112.42]"
16,174.29,v_3l7quTy4c2s, Another group of cheerleaders in the background lift up teammates when one falls over.,"[113.29, 116.77]"
17,174.29,v_3l7quTy4c2s, A group of cheerleaders in blue lift up teammates in competition when one falls to the ground.,"[117.65, 122]"
18,174.29,v_3l7quTy4c2s, A girl in white shirt talks to the camera.,"[122.87, 127.23]"
19,174.29,v_3l7quTy4c2s, the girl does a summersault but falls to the ground.,"[127.23, 129.85]"
20,174.29,v_3l7quTy4c2s, A girl in green shirt with friends does a high kick on a field but falls to the ground.,"[129.85, 132.46]"
21,174.29,v_3l7quTy4c2s, A cheerleader falls to the ground while dancing with group.,"[132.46, 137.69]"
22,174.29,v_3l7quTy4c2s, A cheerleader is lifted up into the hands of team when she falls to the ground.,"[137.69, 143.79]"
23,174.29,v_3l7quTy4c2s, A group of cheerleaders in yellow lift temmate in a pyramid but drop her.,"[144.66, 149.02]"
24,174.29,v_3l7quTy4c2s, A group of women jump from a trampoline and do slam dunks during basketball competition.,"[149.02, 155.12]"
25,174.29,v_3l7quTy4c2s, One girl misses the trampoline and runs into the mat.,"[156.86, 159.47]"
26,174.29,v_3l7quTy4c2s, Men from the basketball team rush over to check on her.,"[160.35, 174.29]"
0,131.38,v_hjsu3SGAdLs,A man wearing a blue shirt is playing the piano in a yard.,"[25.62, 45.33]"
1,131.38,v_hjsu3SGAdLs, There are two elephants standing behind him.,"[45.33, 52.55]"
2,131.38,v_hjsu3SGAdLs, One of the elephant is trying to play the piano with his trunk.,"[52.55, 67.66]"
3,131.38,v_hjsu3SGAdLs, The man continues to play the piano in a fast pace using various keys on the piano.,"[67.66, 93.28]"
4,131.38,v_hjsu3SGAdLs, He gives a big finish with the tune and then pats the elephant's trunk.,"[93.28, 98.53]"
