,duration,id,sentences,timestamps
5,149.03,v_Gms3Yt6RrV4, The man rides past a stop sign.,"[105.81, 111.02]"
6,149.03,v_Gms3Yt6RrV4, The man with the camera and the man in the car follow filming the man on the skateboard.,"[35.02, 122.95]"
7,149.03,v_Gms3Yt6RrV4," After the stop sign, the car passes the man on the skateboard.","[120.71, 136.36]"
8,149.03,v_Gms3Yt6RrV4, The car stops and the man on the skateboard stops just past them and picks up his skateboard.,"[137.85, 149.03]"
0,173.11,v_DLlooZTLPdI,Several bikers are riding back and for the at a festival in the dessert.,"[0, 3.46]"
1,173.11,v_DLlooZTLPdI, A man dressed in women's clothing comes onto the screen and begins to hula hoop while a camera is attached to the hula hoop.,"[3.46, 12.12]"
2,173.11,v_DLlooZTLPdI, Several other people perform inside the hula hoop camera while the music plays.,"[12.12, 160.99]"
3,173.11,v_DLlooZTLPdI, Then several people are shown waling up to the hula hoop camera getting ready to hula hoop.,"[42.41, 155.79]"
4,173.11,v_DLlooZTLPdI, The man that is dressed as a woman gives some one a hug.,"[160.99, 162.72]"
5,173.11,v_DLlooZTLPdI, The video ends with people riding on a bicycle while the camera is attached to the bike.,"[162.72, 173.11]"
0,164.91,v_KsKUIIHiMg0,There are two women in a bathroom washing clothes in blue buckets filled with foamy soap water.,"[22.26, 59.37]"
1,164.91,v_KsKUIIHiMg0, The women soak the clothes in the soap water and rinse them out to clean them.,"[59.37, 91.52]"
2,164.91,v_KsKUIIHiMg0, Then she put the clothes in a large metal drum that spins rapidly to drain off excess water.,"[91.52, 125.33]"
3,164.91,v_KsKUIIHiMg0, They then go on top of their building in an open terrace where ropes are tied across the walls.,"[125.33, 147.59]"
4,164.91,v_KsKUIIHiMg0, They begin hanging the clothes on the clothesline for drying.,"[147.59, 154.19]"
0,120.72,v_XPctbL-V1ww,A little boy in his pajamma's standing in the mirror watching himself brush his teeth.,"[0, 20.52]"
1,120.72,v_XPctbL-V1ww, He moves forward a little and spits out some toothpaste.,"[19.32, 36.22]"
2,120.72,v_XPctbL-V1ww," Then continues to brush, he puts the tooth brush down and grabs a cup of water gargles a bit and spits it out.","[36.82, 78.47]"
3,120.72,v_XPctbL-V1ww," He finds this very amusing, and does it over and over until the cup of water is empty and then he gets down off his stool and cleans his face with a towel.","[78.47, 120.72]"
0,159.89,v_dm5WXFiQZUQ,A motorcyclist is in the bed and is woken up by an alarm clock.,"[0, 6.4]"
1,159.89,v_dm5WXFiQZUQ, The motorcyclist gets out of bed and prepares to leave by bathing using the bathroom and reading the newspaper.,"[6.4, 16.79]"
2,159.89,v_dm5WXFiQZUQ, He rides the motorcycle down the hall and into the elevator.,"[16.79, 53.56]"
3,159.89,v_dm5WXFiQZUQ,He exits the building and rides the motorcycle into a casino where he performs several tricks as people watch.,"[53.56, 151.1]"
4,159.89,v_dm5WXFiQZUQ, He exits the casino and the closing credits show up on the screen.,"[151.1, 159.89]"
0,154.0,v_PBxI7l0AqAY,A man is speaking about how things works while a woman works on a horse.,"[0, 26.95]"
1,154.0,v_PBxI7l0AqAY, As he speaks he washes his hands with some hand sanitizer.,"[26.18, 70.07]"
2,154.0,v_PBxI7l0AqAY, Then he gets soap and starts to wash his hands very throughly.,"[70.84, 119.35]"
3,154.0,v_PBxI7l0AqAY, He grabs a napkin and dries his hands off still continuing to speak.,"[119.35, 154]"
0,203.27,v_6GIWY4-491k,A man dressed in winter gear is sitting out in winter on a frozen lake.,"[22.36, 52.85]"
1,203.27,v_6GIWY4-491k, He is sitting there with fishing equipment fishing on the frozen lake.,"[52.85, 93.5]"
2,203.27,v_6GIWY4-491k, He uses a bait to fish and catches a mid size gray fish.,"[93.5, 119.93]"
3,203.27,v_6GIWY4-491k, He shows the two fish that he has caught.,"[119.93, 138.22]"
4,203.27,v_6GIWY4-491k, Then he puts his fishing net in a hole in the lake and continues fishing.,"[138.22, 153.47]"
5,203.27,v_6GIWY4-491k, He catches another dark gray fish and tosses it in his box.,"[153.47, 171.76]"
6,203.27,v_6GIWY4-491k, He continues fishing and catches more fish in that same hole.,"[171.76, 185.99]"
7,203.27,v_6GIWY4-491k, He collects the fish in a white bucket.,"[185.99, 195.14]"
0,105.87,v_BJuL-yK-I8g,A man is talking while standing in front of a large river.,"[0, 12.18]"
1,105.87,v_BJuL-yK-I8g," A group of wild pigs are swimming behind the boat, trying to keep up.","[13.76, 74.64]"
2,105.87,v_BJuL-yK-I8g," The man gets to shore, and he and a boat mate are running on the beach, trying to escape the pigs.","[75.7, 105.87]"
0,127.22,v_JksdZ0YMkoQ,A man in red in outside screwing in his rotors and putting his tire back on his truck.,"[0, 40.71]"
1,127.22,v_JksdZ0YMkoQ, He grabs pieces to tighten it and begins to make sure they are on super tight.,"[40.71, 71.88]"
2,127.22,v_JksdZ0YMkoQ, He does it repeatedly to make sure they all stay on well.,"[71.24, 91.6]"
3,127.22,v_JksdZ0YMkoQ, Otherwise it would be dangerous to drive on if they are loose.,"[90.96, 126.59]"
0,161.75,v_rojFvhZw_z8,A woman is getting ready to bath her dog in her front yard.,"[12.94, 25.07]"
1,161.75,v_rojFvhZw_z8, She takes a hose and wets the dog first.,"[25.07, 36.39]"
2,161.75,v_rojFvhZw_z8, There is another little puppy running around the dog and a little kitten too.,"[36.39, 58.23]"
3,161.75,v_rojFvhZw_z8, The woman takes some liquid soap and scrubs it on the dog.,"[58.23, 71.17]"
4,161.75,v_rojFvhZw_z8," After she's done washing, she wipes him dry with a towel.","[71.17, 92.2]"
5,161.75,v_rojFvhZw_z8, then she bathes the little puppy the same way with soap and water.,"[92.2, 116.46]"
6,161.75,v_rojFvhZw_z8, The dog is playing on a rug after the bath is over with wet fur on his body.,"[116.46, 142.34]"
7,161.75,v_rojFvhZw_z8, The little puppy is running around the dog with wet fur too.,"[142.34, 150.43]"
0,189.66,v_bGql7ldp84A,A woman comes onto the screen announcing that she will do a video on how to make a cookie dessert.,"[0, 24.66]"
1,189.66,v_bGql7ldp84A, She begins with all the ingredients she will need for the cookies and begins to combine the dry ingredients.,"[24.66, 42.67]"
2,189.66,v_bGql7ldp84A, She then proceeds to mix the wet ingredients in a glass bowl.,"[42.67, 81.55]"
3,189.66,v_bGql7ldp84A," After she mixes all the ingredients together she begins to roll the dough into balls and place them onto a cookie sheet, and puts them into the oven.","[81.55, 128.02]"
4,189.66,v_bGql7ldp84A, She takes them out of the oven and begins to wrap them into individual sets.,"[128.02, 184.92]"
5,189.66,v_bGql7ldp84A, The video ends with the closing credits.,"[184.92, 189.66]"
0,207.42000000000002,v_ti3EHJLR2mU,The video is a tutorial on how to make Alfredo sauce pasta.,"[17.63, 28]"
1,207.42000000000002,v_ti3EHJLR2mU, A lady with blond hair wearing a maroon tank top is demonstrating how to boil water to make bow-tie pasta.,"[28, 52.89]"
2,207.42000000000002,v_ti3EHJLR2mU, She then strains the pasta out in a bowl by throwing out the excess water.,"[52.89, 77.78]"
3,207.42000000000002,v_ti3EHJLR2mU, Then she takes a stick of butter and cuts it and adds to a saucepan.,"[77.78, 108.9]"
4,207.42000000000002,v_ti3EHJLR2mU, then she adds some milk and cheese to it and stirs it in with the cooked pasta.,"[108.9, 146.23]"
5,207.42000000000002,v_ti3EHJLR2mU, She adds some more milk and cheese to the pasta to make the sauce.,"[146.23, 169.05]"
6,207.42000000000002,v_ti3EHJLR2mU, She continues stirring the pasta in the saucepan.,"[169.05, 179.42]"
7,207.42000000000002,v_ti3EHJLR2mU, She serves the pasta in a square brown plate and takes a spoonful of the pasta to taste it.,"[179.42, 197.05]"
8,207.42000000000002,v_ti3EHJLR2mU, She is happy with the way it turned out.,"[197.05, 207.42]"
0,218.7,v_bpg2PC2neQM,A black and white video is being played of people playing lacrosse on a field.,"[0, 32.8]"
1,218.7,v_bpg2PC2neQM, It then turns back to color and splits into multiple frames and speeds.,"[38.27, 83.11]"
2,218.7,v_bpg2PC2neQM," The video includes numerous clips of players in lacrosse games, hitting the ball toward opposing goals.","[88.57, 218.7]"
0,143.78,v_wRKFbuczjsw,There's a woman in a pink shirt and black shorts training a dog on a large open lawn.,"[12.22, 30.91]"
1,143.78,v_wRKFbuczjsw, she is throwing pink colored Frisbee discs for the dog to run and fetch.,"[30.91, 54.64]"
2,143.78,v_wRKFbuczjsw," Every time she throws the disc, the dog gets excited and runs and fetches the disc for her.","[54.64, 109.27]"
3,143.78,v_wRKFbuczjsw, The dog is well trained to catch the disc in its mouth almost every time without missing it.,"[109.27, 129.4]"
4,143.78,v_wRKFbuczjsw, there are are few people standing and watching the trainer and the dog.,"[129.4, 139.46]"
0,103.59,v_AU3_oU1_rfA,An eHow intro comes onto the screen with music in the background.,"[0, 5.18]"
1,103.59,v_AU3_oU1_rfA, I man appears on the screen narrating the video about how to shave.,"[5.18, 93.23]"
2,103.59,v_AU3_oU1_rfA, A man is shown getting his skin moisturized and having shaving cream buffed onto his face.,"[17.09, 81.31]"
3,103.59,v_AU3_oU1_rfA, The video ends with the eHow closing credits.,"[93.23, 103.59]"
0,117.19,v_yWCrbhU_X_U,Two little kids are eating an ice cream cone at mcdonalds.,"[0, 17.58]"
1,117.19,v_yWCrbhU_X_U, They are licking and so happy to have ice cream.,"[17.58, 43.36]"
2,117.19,v_yWCrbhU_X_U, The little girl is playing peek a boo with someone and both of their faces have ice cream on them.,"[43.36, 78.52]"
3,117.19,v_yWCrbhU_X_U, They are just enjoying the ice cream very much.,"[78.52, 117.19]"
0,51.71,v_OxPzQ4yqfwg,An older woman sitting at the table reading her paper work.,"[0, 2.33]"
1,51.71,v_OxPzQ4yqfwg, Her husband comes up behind her and reads through it with her.,"[2.33, 12.41]"
2,51.71,v_OxPzQ4yqfwg," Roofers are on the roof fixing some issues, putting in some new shingles.","[12.41, 35.68]"
3,51.71,v_OxPzQ4yqfwg, A woman on the phone with the company walks up and hands the phone to her husband.,"[35.68, 51.71]"
0,32.16,v_oKdzcTnENks,A little boy is playing hop scotch on the pavement.,"[0, 7.56]"
1,32.16,v_oKdzcTnENks, There is a truck behind him.,"[7.4, 11.26]"
2,32.16,v_oKdzcTnENks, He doesn't really play it right.,"[11.26, 17.21]"
3,32.16,v_oKdzcTnENks, He jumps on all of the numbers.,"[17.04, 22.19]"
4,32.16,v_oKdzcTnENks, He kind of runs through the game.,"[22.03, 32.16]"
0,110.3,v_hwP4uLVR-uc,A band is on stage and a girl with a trumpet and boy beating the drums are playing.,"[0, 16.54]"
1,110.3,v_hwP4uLVR-uc, They have a little duet while the saxophones int he bank are paused.,"[15.99, 43.57]"
2,110.3,v_hwP4uLVR-uc, The trumpet player walks over and picks up a bell.,"[43.57, 72.24]"
3,110.3,v_hwP4uLVR-uc, Then it's just the drummer banging on the drums.,"[72.79, 110.3]"
0,190.64,v_MFvdMVCzfB0,A girl wearing a red shirt and white shorts is standing in her bathroom at the sink with a toothbrush in her hand.,"[18.11, 63.86]"
1,190.64,v_MFvdMVCzfB0, She takes some toothpaste and puts it on her brush and begins brushing.,"[63.86, 106.76]"
2,190.64,v_MFvdMVCzfB0, She starts to dance as she brushes her teeth and wiggles her body too.,"[106.76, 142.98]"
3,190.64,v_MFvdMVCzfB0, She continues brushing and dances faster and laughs.,"[142.98, 169.67]"
4,190.64,v_MFvdMVCzfB0," Then she realizes that her mouth is full of toothpaste foam and that it is coming out, she spits it out in the sink.","[169.67, 178.24]"
0,228.51,v_e9p0xmsU3h0,A girl plays in a indoor plastic ball pool with a slide.,"[0, 43.42]"
1,228.51,v_e9p0xmsU3h0, The girl climbs up the stair case then slides down the slide.,"[45.7, 59.41]"
2,228.51,v_e9p0xmsU3h0, The girl climbs up a staircase then crawls through a tunnel.,"[60.55, 82.26]"
3,228.51,v_e9p0xmsU3h0, The girl slides down into a ball pool then climbs back up the slide.,"[83.41, 94.83]"
4,228.51,v_e9p0xmsU3h0, The girl plays with the tick-tack-toe board before sliding back down.,"[97.12, 111.97]"
5,228.51,v_e9p0xmsU3h0, The child swings on a swing set.,"[114.25, 118.82]"
6,228.51,v_e9p0xmsU3h0, The child walks into a trampoline room then jumps up and down.,"[118.82, 134.82]"
7,228.51,v_e9p0xmsU3h0, The child walks over a suspension bridge then then over a bridge with nets.,"[135.96, 155.39]"
8,228.51,v_e9p0xmsU3h0, The girl slides into the ball pool then climbs up onto the wall and jumps back in.,"[157.67, 178.24]"
9,228.51,v_e9p0xmsU3h0, the girl climbs up the slide railing.,"[179.38, 185.09]"
10,228.51,v_e9p0xmsU3h0, The girl slides down a steep orange slide.,"[191.95, 194.23]"
11,228.51,v_e9p0xmsU3h0, Balls are thrown at the girl and she throws them back laughing.,"[197.66, 214.8]"
0,81.92,v_ak8MVjE2p3Y,There's a man sitting on a busy city street wearing a turban and smoking a cigarette.,"[15.16, 77]"
1,81.92,v_ak8MVjE2p3Y, There are several people walking past him.,"[34, 77]"
2,81.92,v_ak8MVjE2p3Y, He continues to smoke the cigarette as he inhales and exhales the smoke.,"[52.02, 77.82]"
3,81.92,v_ak8MVjE2p3Y, There is a lot of traffic on the street as well as many people walking on the street.,"[71.68, 77.82]"
0,152.44,v_ArT40PO05h8,A man is playing a ukulele for a woman while a man watches from behind a curtain.,"[0, 16.01]"
1,152.44,v_ArT40PO05h8," Suddenly, the video cuts to several different people doing window washing tricks.","[16.01, 136.43]"
2,152.44,v_ArT40PO05h8, The video ends with a man on the phone doing a comedy skit about windows.,"[136.43, 152.44]"
0,33.25,v_Mv2L6HxB2dk,There are several people skating on the main road in the downtown area of a city at night.,"[4.99, 17.12]"
1,33.25,v_Mv2L6HxB2dk, The street is lit up with street lights and stores along the sidewalk.,"[17.12, 27.27]"
2,33.25,v_Mv2L6HxB2dk, The people skate through the road where there are no cars driving.,"[27.27, 31.09]"
0,65.07,v_lu1bVIcDn4c,A young woman is standing behind a counter with a black skillet on it.,"[0, 4.23]"
1,65.07,v_lu1bVIcDn4c,"In her hands,she is holding two onions then the video rapidly shows her with a tomato,rutabaga and a bag of Cathedral City mature cheddar.","[4.23, 6.51]"
2,65.07,v_lu1bVIcDn4c,"Next,she begins cutting each of the ingredients and adds butter to a skillet.","[6.51, 26.68]"
3,65.07,v_lu1bVIcDn4c,"After it is fried for five minutes,the mushrooms go in the pot and three eggs are cracked.","[26.35, 37.74]"
4,65.07,v_lu1bVIcDn4c,The rest of the contents are added into a measuring cup then eventually all of the contents are poured into a frying pan.,"[37.09, 53.36]"
5,65.07,v_lu1bVIcDn4c,"After sometime,an omelette is created and put on a plate along with two slices of toast.","[54.34, 65.07]"
0,187.94,v_t3Zg4mSksXk,There are a few teenage boys skateboarding on a quiet streets in a neighborhood.,"[20.67, 63.9]"
1,187.94,v_t3Zg4mSksXk," They are going down the street, trying some stunts on the skateboard.","[63.9, 118.4]"
2,187.94,v_t3Zg4mSksXk, There are a some leaves fallen on the curb.,"[118.4, 150.35]"
3,187.94,v_t3Zg4mSksXk, One of the boys bends down and skates in a seated position.,"[150.35, 180.43]"
4,187.94,v_t3Zg4mSksXk," The boys continue skateboarding through the streets, going past houses in the residential area.","[180.43, 187.94]"
0,138.35,v_qCnHgcP3tM8,Cars are driving down the highway fairly quickly.,"[0, 11.76]"
1,138.35,v_qCnHgcP3tM8," They stop, a man gets out and helps two women get out.","[11.07, 24.21]"
2,138.35,v_qCnHgcP3tM8, They go into a bar and throw a ball into a girls drink starting a beer pong war.,"[24.21, 80.93]"
3,138.35,v_qCnHgcP3tM8, He wakes up in his dorm and then click on his ipad to start a beer pong championship.,"[80.93, 138.35]"
0,208.65,v_q3NOVbRyFfw,People are seen walking in the forest carrying tubes and lead into them sitting in the water.,"[0, 39.64]"
1,208.65,v_q3NOVbRyFfw, More people climb into the water and sit on top of their tubes.,"[49.03, 156.48]"
2,208.65,v_q3NOVbRyFfw, Several close ups are seen of the people riding on the tubes as well as swimming in the water.,"[117.88, 207.6]"
0,178.24,v_EQK_o1qHx7M,"There's a young boy standing in his kitchen with a jug of water, some lemons and some apples behind him on the counter.","[16.93, 24.06]"
1,178.24,v_EQK_o1qHx7M, He is pointing to the lemons.,"[24.06, 43.67]"
2,178.24,v_EQK_o1qHx7M, His mother comes and helps him squeeze the juice out of the lemons.,"[43.67, 62.38]"
3,178.24,v_EQK_o1qHx7M, Both the mother and son use a lemon juicer to squeeze the juice and add it to the jug of water.,"[62.38, 93.57]"
4,178.24,v_EQK_o1qHx7M," The mother makes sure that all the juice is properly squeezed out of the lemons, so she uses her hands.","[93.57, 138.13]"
5,178.24,v_EQK_o1qHx7M, Then she adds some food coloring to the lemonade and stirs it well.,"[138.13, 155.96]"
6,178.24,v_EQK_o1qHx7M, She then pours the lemonade in a glass with ice and gives it to her son.,"[155.96, 161.3]"
7,178.24,v_EQK_o1qHx7M, He takes a sip of the lemonade and smiles.,"[161.3, 170.22]"
0,78.71000000000001,v_o4zmTkyTu8g,A group is playing volleyball in a swimmming pool.,"[0, 31.88]"
1,78.71000000000001,v_o4zmTkyTu8g," They bounce the ball back and forth over the net as a golden retriever joins it, hitting the ball with his nose.","[36.6, 78.71]"
0,159.78,v_aKhD_bFB7MA,There's a person walking on stilts on a sidewalk where several cars are parked.,"[16.78, 48.73]"
1,159.78,v_aKhD_bFB7MA, He is demonstrating how to walk on stilts.,"[48.73, 84.68]"
2,159.78,v_aKhD_bFB7MA, He is joined by two other men who also join him in the tutorial.,"[84.68, 111.05]"
3,159.78,v_aKhD_bFB7MA, The man on stilts shows how fast he can run while on the stilts as well as jump high up.,"[111.05, 130.22]"
4,159.78,v_aKhD_bFB7MA," While he's running on the stilts, his friend drives alongside him in a car.","[130.22, 143.8]"
5,159.78,v_aKhD_bFB7MA, The man continues to do stunts on the stilts.,"[143.8, 151.79]"
0,52.41,v_VTwQgMELGVE,"A woman behind the bar talking, she has a bottle of corona.","[0, 9.96]"
1,52.41,v_VTwQgMELGVE, She sucks on the bottle of a few times.,"[9.7, 25.68]"
2,52.41,v_VTwQgMELGVE," Then, she grabs it with just her mouth and holds it up chugging the beer.","[25.68, 41.66]"
3,52.41,v_VTwQgMELGVE,She chugs and chugs until it is completely empty.,"[41.14, 52.41]"
0,82.2,v_8wKBvYGGldQ,There is a fast motion video showing a family carving four pumpkins to make jack o lanterns in their kitchen.,"[15.21, 42.74]"
1,82.2,v_8wKBvYGGldQ, There is a little baby sitting on the dinning table watching the others carve the pumpkins.,"[42.74, 72.34]"
2,82.2,v_8wKBvYGGldQ,The two other girls are helping their parents carve the pumpkins and remove the seeds and pulp out of the pumpkin.,"[72.34, 78.5]"
0,135.56,v_62h9hnNTKWM,"Alexandra Raisman from Massachusetts is seen wearing purple leotards, getting ready to do gymnastics on the horse bar.","[9.49, 27.79]"
1,135.56,v_62h9hnNTKWM, She jumps right onto the horse bar and does some front and back flips.,"[27.79, 56.26]"
2,135.56,v_62h9hnNTKWM, Then she does some back hand springs on the horse bar.,"[56.26, 91.5]"
3,135.56,v_62h9hnNTKWM, she swiftly jumps on the horse bar while maintaining complete control over body and balance.,"[91.5, 109.12]"
4,135.56,v_62h9hnNTKWM," She does a final back flip and a front flip and then, gets off the horse bar.","[109.12, 124.71]"
5,135.56,v_62h9hnNTKWM, The spectators cheer for her as she walks away.,"[124.71, 131.49]"
0,198.16,v_duGxOdcqg3I,Stone cold steve austin in the ring sweating profusely.,"[0, 29.72]"
1,198.16,v_duGxOdcqg3I," He looks over at the other wrestler breathing and sweating, they just look at each other for a while.","[28.73, 65.39]"
2,198.16,v_duGxOdcqg3I," They open beers and bump the together, then they start throwing beers to the audience.","[65.39, 178.34]"
3,198.16,v_duGxOdcqg3I," Then, austin rolls out of the ring and starts walking to the back.","[178.34, 198.16]"
0,114.31,v_-ApIBtH_pVc,There's a woman with a hand tattoo and red painted nails attaching and screwing a parts in the trunk of a car to attach the spare tire.,"[20, 57.16]"
1,114.31,v_-ApIBtH_pVc, Then she places the spare tire into the metal case.,"[57.16, 78.3]"
2,114.31,v_-ApIBtH_pVc, She takes the plastic dial and screws it in securely to fit the spare tire in the trunk.,"[78.3, 100.59]"
3,114.31,v_-ApIBtH_pVc, She places the cover over the tire inside the trunk.,"[100.59, 107.45]"
0,72.1,v_sR0hZeYm06I,There's a little boy dressed in a red shirt and blue jeans seated on a black leather recliner.,"[7.57, 16.58]"
1,72.1,v_sR0hZeYm06I, He is sitting with his hands stretched out.,"[16.58, 34.61]"
2,72.1,v_sR0hZeYm06I, A man standing next to him with a small stick is tickling the boy's hand with the stick.,"[34.61, 48.67]"
3,72.1,v_sR0hZeYm06I, The boy seems to like it and asks him to do it on his other hand too.,"[48.67, 56.24]"
4,72.1,v_sR0hZeYm06I, The man tickles the little boy's other hand too.,"[56.24, 63.45]"
5,72.1,v_sR0hZeYm06I, The boy smiles and asks for more.,"[63.45, 67.05]"
0,58.61,v_avBlEff5U5U,A man is in his front yard going back and forth mowing his lawn.,"[0, 27.84]"
1,58.61,v_avBlEff5U5U, The video then shows him mowing the lawn in a different location than the first location.,"[27.84, 58.61]"
0,159.8,v_FxGXQIH3-RQ,People walk around cars and tents and sit in chairs in the background doing different things.,"[0, 159.8]"
1,159.8,v_FxGXQIH3-RQ, A man and a dog are in the middle of a field preparing to play frisbee.,"[0, 26.37]"
2,159.8,v_FxGXQIH3-RQ," The man throws a frisbee and the dog runs, catches it and brings it back.","[26.37, 40.75]"
3,159.8,v_FxGXQIH3-RQ, The dog is very excited preparing for his next trick.,"[40.75, 47.14]"
4,159.8,v_FxGXQIH3-RQ," The man kneels down and throws frisbees for the dog as he rolls, flips and walks around.","[47.94, 150.21]"
5,159.8,v_FxGXQIH3-RQ, A second man joins the first man on the field and they both raise an arm and then turn to walk away together.,"[151.81, 159.8]"
0,128.57,v_k5lyc7zsox8,The Scottish Archery Association has gathered in their range with several people ready to participate in an event.,"[26.36, 68.78]"
1,128.57,v_k5lyc7zsox8, the participants take turns to use their bow and arrow to aim art the target board placed several feet away from them.,"[68.78, 111.86]"
2,128.57,v_k5lyc7zsox8, The archers aim their arrows and shoot at the target to aim for the bulls eye.,"[111.86, 120.21]"
0,10.17,v_IRz9PYgpb8U,"A man uses a trimmer to trim the leaves on a tree in a backyard, starting in the middle.","[0, 1.93]"
1,10.17,v_IRz9PYgpb8U, He moves to his left to continue trimming the tree.,"[3.31, 10.17]"
0,90.14,v_7AtINKDyH2Q,There is a team of players playing hurling in an outdoor field.,"[20.73, 50.48]"
1,90.14,v_7AtINKDyH2Q, A person named Donal Cusack explains what hurling is and what is comprises of.,"[50.48, 77.07]"
2,90.14,v_7AtINKDyH2Q, The team players are playing a game of hurling with their bats as they try to hit the ball into the goal.,"[77.07, 86.08]"
0,89.17,v_LpTVTiu8oro,A shirtless man with a machete walks out into the front yard.,"[0, 12.48]"
1,89.17,v_LpTVTiu8oro, He starts hitting the grass repeatedly over and over cutting the grass.,"[12.48, 29.87]"
2,89.17,v_LpTVTiu8oro, Instead of using a lawnmower he is cutting the grass with a machete.,"[28.98, 74.45]"
3,89.17,v_LpTVTiu8oro, He stands right up and walks up to a patch and then starts to use the machete towards it also.,"[74.01, 89.17]"
0,36.78,v_RBkieLmOUlQ,Two boys in karate pants wrestle one another in the background.,"[0, 2.39]"
1,36.78,v_RBkieLmOUlQ, The group forms a circle and two of the boys begin to spar in a martial arts practice.,"[1.47, 35.13]"
2,36.78,v_RBkieLmOUlQ, the boy in pink top does a spinning kick.,"[24.46, 29.24]"
0,158.52,v_2NITA0d4vqo,Two men play pingpong using different tricks.,"[0, 3.96]"
1,158.52,v_2NITA0d4vqo," A man shows off a camera box, and the ping pong player uses it.","[10.3, 22.99]"
2,158.52,v_2NITA0d4vqo, The box busts open so the player uses a camera part to play.,"[19.82, 35.67]"
3,158.52,v_2NITA0d4vqo," He uses a battery to hit back, and then uses a different tool.","[36.46, 45.18]"
4,158.52,v_2NITA0d4vqo, Various strange objects are used to play the game.,"[51.52, 95.11]"
5,158.52,v_2NITA0d4vqo, The man breaks an egg with the ball.,"[69.75, 71.34]"
6,158.52,v_2NITA0d4vqo," More strange items including a bat, watch and candy bar are used.","[73.71, 114.93]"
7,158.52,v_2NITA0d4vqo, The man is filmed uploading the video to YouTube.,"[121.27, 158.52]"
0,185.06,v_bHxWHW2PGy4,The white water polo team huddles together.,"[0, 10.18]"
1,185.06,v_bHxWHW2PGy4, The game begins and blue scores while deep in the white defense to tie the game.,"[15.73, 31.46]"
2,185.06,v_bHxWHW2PGy4, White answers with a powerful goal to grab the lead back.,"[33.31, 38.86]"
3,185.06,v_bHxWHW2PGy4, Blue moves in and after a couple of passes ties the game back up.,"[50.89, 59.22]"
4,185.06,v_bHxWHW2PGy4," White scores to take the lead, and blue comes right back to tie once again.","[62.92, 100.86]"
5,185.06,v_bHxWHW2PGy4, A scramble for the ball results in white gaining a 2-on-1 advantage and a goal.,"[89.76, 108.26]"
6,185.06,v_bHxWHW2PGy4," They push their lead further late and put the game out of reach, winning 14-10.","[116.59, 136.02]"
7,185.06,v_bHxWHW2PGy4, The team celebrates together in the water.,"[141.57, 166.56]"
8,185.06,v_bHxWHW2PGy4, The team celebrates their gold metal at the podium.,"[170.26, 185.06]"
0,147.32999999999998,v_6qynXM937V0,There's a man wearing a hat and a beige colored shirt standing on the banks of a river playing his harmonica.,"[33.89, 41.99]"
1,147.32999999999998,v_6qynXM937V0, There is a still river behind him.,"[41.99, 125.23]"
2,147.32999999999998,v_6qynXM937V0, He continues playing his harmonica to a soothing tune.,"[125.23, 135.54]"
3,147.32999999999998,v_6qynXM937V0," After he stops playing, he puts his hands down.","[135.54, 140.7]"
0,213.09,v_Bbb8CybvMlk,An introduction comes onto the screen for a video about wrapping gifts.,"[0, 4.26]"
1,213.09,v_Bbb8CybvMlk, Several different close up shots are shows of wrapped gifts and gift wrapping supplies.,"[4.26, 43.68]"
2,213.09,v_Bbb8CybvMlk, A person comes onto the screen and begins to wrap a gift.,"[43.68, 75.65]"
3,213.09,v_Bbb8CybvMlk, She decorates the gift with ribbons and attachments to embellish it.,"[75.65, 117.2]"
4,213.09,v_Bbb8CybvMlk, Several other gift wrapping ideas are then shown on the one after the other.,"[117.2, 206.7]"
5,213.09,v_Bbb8CybvMlk, The video ends with the closing credits shown on the screen.,"[206.7, 213.09]"
0,149.12,v_W6Sz8ajVsjc,There's a man in a black shirt representing Pev's Paintball talking about the recreational game.,"[7.46, 9.69]"
1,149.12,v_W6Sz8ajVsjc, He is holding a paintball gun in his hand as he talks about how the sport is played.,"[9.69, 11.18]"
2,149.12,v_W6Sz8ajVsjc, A man dressed in a camouflage print outfit is hiding and running with a paintball gun.,"[11.18, 116.31]"
3,149.12,v_W6Sz8ajVsjc, The Pev representative is explaining the features of the paintball gun and how to use if effectively.,"[116.31, 144.65]"
0,157.62,v_4kriQ6h6ymI,A graphic shows and then photos follow of a girl growing up with horseback riding.,"[0, 15.76]"
1,157.62,v_4kriQ6h6ymI, Three years after those photos the girl moves and she is shown riding horses.,"[17.34, 63.05]"
2,157.62,v_4kriQ6h6ymI, The girl is shown with other girls posing with some awards for horseback riding.,"[84.33, 96.93]"
3,157.62,v_4kriQ6h6ymI, Another video is shown of the girl riding the horse indoors.,"[100.87, 135.55]"
4,157.62,v_4kriQ6h6ymI, Photos of the girl taking care of her horses close out the video.,"[139.49, 157.62]"
0,192.17,v_ElXkXNbsZac,A man in white apron and pants stands on a ladder holding a pencil and wallpaper.,"[0, 25.94]"
1,192.17,v_ElXkXNbsZac, The man applies a strip of wallpaper to a wall and smooths with his hand.,"[27.86, 48.04]"
2,192.17,v_ElXkXNbsZac, The man uses a rag and then a brush to smooth out thee wall paper to the wall surface.,"[49, 80.71]"
3,192.17,v_ElXkXNbsZac, The painter uses a spatula and blade to trim a straight line on the wallpapers edge along the ceiling.,"[81.67, 102.81]"
